Time,IP_Address,API_Call
00:24:38,172:144:0:33,Regularly2
00:24:39,172:144:0:25,Often3
00:24:40,172:144:0:37,Often7
00:24:41,172:144:0:30,Regularly2
00:24:42,172:144:0:33,Sometimes2
00:24:43,172:144:0:34,Sometimes2
00:24:44,172:144:0:29,Regularly3
00:24:45,172:144:0:30,Often3
00:24:46,172:144:0:37,Often4
00:24:47,172:144:0:37,Regularly3
00:24:48,172:144:0:35,Often1
00:24:49,172:144:0:34,Sometimes1
00:24:50,172:144:0:27,Rarely
00:24:51,172:144:0:29,Rarely
00:24:52,172:144:0:35,Regularly3
00:24:53,172:144:0:33,Regularly2
00:24:54,172:144:0:26,Often4
00:24:55,172:144:0:24,Often3
00:24:56,172:144:0:29,Often4
00:24:57,172:144:0:22,Regularly3
00:24:58,172:144:0:23,Rarely
00:24:59,172:144:0:25,Sometimes1
00:25:00,172:144:0:35,Often1
00:25:01,172:144:0:26,Often3
00:25:02,172:144:0:22,Often4
00:25:03,172:144:0:35,Regularly1
00:25:04,172:144:0:28,Often5
00:25:05,172:144:0:22,Regularly2
00:25:06,172:144:0:28,Rarely
00:25:07,172:144:0:34,Sometimes2
00:25:08,172:144:0:30,Sometimes1
00:25:09,172:144:0:25,Sometimes2
00:25:10,172:144:0:30,Often7
00:25:11,172:144:0:36,Regularly1
00:25:12,172:144:0:32,Often5
00:25:13,172:144:0:37,Sometimes2
00:25:14,172:144:0:29,Often5
00:25:15,172:144:0:31,Often3
00:25:16,172:144:0:26,Often8
00:25:17,172:144:0:34,Often1
00:25:18,172:144:0:36,Often4
00:25:19,172:144:0:30,Often8
00:25:20,172:144:0:24,Often6
00:25:21,172:144:0:30,Regularly1
00:25:22,172:144:0:30,Often1
00:25:23,172:144:0:35,Often7
00:25:24,172:144:0:22,Regularly3
00:25:25,172:144:0:28,Regularly3
00:25:26,172:144:0:25,Sometimes1
00:25:27,172:144:0:27,Often1
00:25:28,172:144:0:24,Sometimes1
00:25:29,172:144:0:37,Often5
00:25:30,172:144:0:31,Regularly1
00:25:31,172:144:0:25,Often5
00:25:32,172:144:0:36,Regularly2
00:25:33,172:144:0:29,Regularly2
00:25:34,172:144:0:22,Rarely
00:25:35,172:144:0:29,Regularly2
00:25:36,172:144:0:33,Often1
00:25:37,172:144:0:23,Often4
00:25:38,172:144:0:22,Often6
00:25:39,172:144:0:36,Sometimes1
00:25:40,172:144:0:24,Sometimes2
00:25:41,172:144:0:27,Sometimes1
00:25:42,172:144:0:27,Often1
00:25:43,172:144:0:31,Regularly2
00:25:44,172:144:0:24,Often3
00:25:45,172:144:0:30,Sometimes2
00:25:46,172:144:0:33,Often5
00:25:47,172:144:0:33,Rarely
00:25:48,172:144:0:30,Often7
00:25:49,172:144:0:25,Regularly1
00:25:50,172:144:0:34,Often8
00:25:51,172:144:0:34,Often6
00:25:52,172:144:0:26,Often1
00:25:53,172:144:0:36,Often4
00:25:54,172:144:0:24,Sometimes2
00:25:55,172:144:0:23,Regularly1
00:25:56,172:144:0:28,Sometimes1
00:25:57,172:144:0:31,Regularly2
00:25:58,172:144:0:30,Regularly1
00:25:59,172:144:0:33,Often5
00:26:00,172:144:0:29,Rarely
00:26:01,172:144:0:37,Often8
00:26:02,172:144:0:29,Often8
00:26:03,172:144:0:30,Often5
00:26:04,172:144:0:25,Regularly1
00:26:05,172:144:0:37,Sometimes1
00:26:06,172:144:0:27,Regularly2
00:26:07,172:144:0:31,Rarely
00:26:08,172:144:0:36,Often6
00:26:09,172:144:0:27,Regularly1
00:26:10,172:144:0:32,Often2
00:26:11,172:144:0:32,Sometimes1
00:26:12,172:144:0:27,Often7
00:26:13,172:144:0:37,Regularly2
00:26:14,172:144:0:29,Often4
00:26:15,172:144:0:24,Often3
00:26:16,172:144:0:23,Sometimes1
00:26:17,172:144:0:31,Regularly3
00:26:18,172:144:0:35,Sometimes2
00:26:19,172:144:0:34,Sometimes2
00:26:20,172:144:0:34,Often4
00:26:21,172:144:0:22,Rarely
00:26:22,172:144:0:29,Regularly1
00:26:23,175:144:22:6,Rarely
00:26:24,172:144:0:32,Sometimes2
00:26:25,172:144:0:24,Sometimes2
00:26:26,172:144:0:27,Often8
00:26:27,172:144:0:34,Regularly2
00:26:28,172:144:0:22,Often5
00:26:29,172:144:0:22,Often2
00:26:30,172:144:0:27,Often6
00:26:31,172:144:0:37,Regularly3
00:26:32,172:144:0:32,Sometimes2
00:26:33,172:144:0:32,Regularly2
00:26:34,172:144:0:25,Sometimes1
00:26:35,172:144:0:29,Sometimes1
00:26:36,172:144:0:34,Often2
00:26:37,172:144:0:34,Sometimes1
00:26:38,172:144:0:36,Often1
00:26:39,172:144:0:29,Regularly1
00:26:40,172:144:0:35,Regularly3
00:26:41,172:144:0:31,Regularly1
00:26:42,172:144:0:31,Often8
00:26:43,172:144:0:32,Sometimes2
00:26:44,172:144:0:33,Sometimes1
00:26:45,172:144:0:24,Often5
00:26:46,172:144:0:37,Often4
00:26:47,172:144:0:36,Sometimes1
00:26:48,172:144:0:26,Often8
00:26:49,172:144:0:32,Regularly2
00:26:50,172:144:0:25,Often8
00:26:51,172:144:0:37,Often1
00:26:52,172:144:0:25,Often6
00:26:53,172:144:0:26,Often1
00:26:54,172:144:0:25,Often5
00:26:55,172:144:0:35,Regularly3
00:26:56,172:144:0:37,Often4
00:26:57,172:144:0:22,Often4
00:26:58,172:144:0:25,Regularly2
00:26:59,172:144:0:34,Rarely
00:27:00,172:144:0:31,Often2
00:27:01,172:144:0:25,Sometimes1
00:27:02,172:144:0:36,Often2
00:27:03,172:144:0:26,Often8
00:27:04,172:144:0:26,Regularly2
00:27:05,172:144:0:29,Often4
00:27:06,172:144:0:36,Often6
00:27:07,172:144:0:23,Often8
00:27:08,172:144:0:35,Often7
00:27:09,172:144:0:30,Often7
00:27:10,172:144:0:33,Often6
00:27:11,172:144:0:34,Often2
00:27:12,172:144:0:35,Sometimes1
00:27:13,172:144:0:31,Often2
00:27:14,172:144:0:34,Rarely
00:27:15,172:144:0:30,Sometimes1
00:27:16,172:144:0:26,Often8
00:27:17,172:144:0:22,Regularly1
00:27:18,172:144:0:25,Rarely
00:27:19,172:144:0:25,Sometimes1
00:27:20,172:144:0:27,Often2
00:27:21,172:144:0:28,Often1
00:27:22,172:144:0:33,Often8
00:27:23,172:144:0:35,Often6
00:27:24,172:144:0:27,Sometimes1
00:27:25,172:144:0:37,Rarely
00:27:26,172:144:0:31,Often2
00:27:27,172:144:0:25,Regularly2
00:27:28,172:144:0:37,Often3
00:27:29,172:144:0:28,Often5
00:27:30,172:144:0:32,Regularly1
00:27:31,172:144:0:26,Often7
00:27:32,172:144:0:25,Often3
00:27:33,172:144:0:28,Sometimes1
00:27:34,172:144:0:22,Regularly2
00:27:35,172:144:0:29,Regularly2
00:27:36,172:144:0:33,Sometimes1
00:27:37,172:144:0:29,Sometimes1
00:27:38,172:144:0:35,Sometimes2
00:27:39,172:144:0:25,Often2
00:27:40,172:144:0:35,Often3
00:27:41,172:144:0:28,Sometimes2
00:27:42,172:144:0:23,Sometimes1
00:27:43,172:144:0:23,Often8
00:27:44,172:144:0:22,Often8
00:27:45,172:144:0:31,Sometimes2
00:27:46,172:144:0:31,Often2
00:27:47,172:144:0:34,Often3
00:27:48,172:144:0:31,Often4
00:27:49,172:144:0:34,Often4
00:27:50,172:144:0:30,Often6
00:27:51,172:144:0:34,Regularly1
00:27:52,172:144:0:35,Often4
00:27:53,172:144:0:28,Regularly3
00:27:54,172:144:0:25,Regularly1
00:27:55,172:144:0:28,Often7
00:27:56,172:144:0:37,Regularly1
00:27:57,172:144:0:29,Sometimes2
00:27:58,172:144:0:34,Regularly2
00:27:59,172:144:0:31,Often6
00:28:00,172:144:0:35,Often1
00:28:01,172:144:0:35,Regularly2
00:28:02,172:144:0:30,Often2
00:28:03,172:144:0:37,Sometimes2
00:28:04,172:144:0:27,Often8
00:28:05,172:144:0:37,Often6
00:28:06,172:144:0:22,Rarely
00:28:07,172:144:0:27,Regularly1
00:28:08,172:144:0:27,Often4
00:28:09,175:144:22:5,Rarely
00:28:10,172:144:0:29,Regularly1
00:28:11,172:144:0:31,Regularly2
00:28:12,172:144:0:33,Rarely
00:28:13,172:144:0:30,Often5
00:28:14,172:144:0:28,Often2
00:28:15,172:144:0:22,Often8
00:28:16,172:144:0:33,Often5
00:28:17,172:144:0:34,Often1
00:28:18,172:144:0:33,Regularly1
00:28:19,172:144:0:29,Often3
00:28:20,172:144:0:27,Sometimes1
00:28:21,172:144:0:23,Often5
00:28:22,172:144:0:26,Regularly1
00:28:23,172:144:0:36,Regularly2
00:28:24,172:144:0:25,Often3
00:28:25,172:144:0:26,Often2
00:28:26,172:144:0:27,Often8
00:28:27,172:144:0:27,Often3
00:28:28,172:144:0:25,Regularly1
00:28:29,172:144:0:36,Regularly3
00:28:30,172:144:0:34,Often1
00:28:31,172:144:0:31,Regularly3
00:28:32,172:144:0:26,Sometimes1
00:28:33,172:144:0:33,Sometimes1
00:28:34,172:144:0:29,Sometimes1
00:28:35,172:144:0:30,Regularly3
00:28:36,172:144:0:29,Rarely
00:28:37,172:144:0:28,Regularly3
00:28:38,172:144:0:37,Often8
00:28:39,172:144:0:22,Often5
00:28:40,172:144:0:25,Regularly1
00:28:41,172:144:0:33,Regularly3
00:28:42,172:144:0:33,Often4
00:28:43,172:144:0:34,Often6
00:28:44,172:144:0:27,Sometimes2
00:28:45,172:144:0:25,Often8
00:28:46,172:144:0:35,Often5
00:28:47,172:144:0:34,Often2
00:28:48,172:144:0:31,Often6
00:28:49,172:144:0:25,Rarely
00:28:50,172:144:0:37,Often5
00:28:51,172:144:0:36,Sometimes1
00:28:52,172:144:0:36,Often3
00:28:53,172:144:0:27,Often8
00:28:54,172:144:0:31,Often6
00:28:55,172:144:0:34,Often7
00:28:56,172:144:0:24,Sometimes2
00:28:57,172:144:0:26,Often4
00:28:58,172:144:0:26,Often7
00:28:59,172:144:0:34,Often6
00:29:00,172:144:0:22,Sometimes1
00:29:01,172:144:0:31,Often7
00:29:02,172:144:0:31,Regularly3
00:29:03,172:144:0:22,Often3
00:29:04,172:144:0:33,Rarely
00:29:05,172:144:0:31,Often7
00:29:06,172:144:0:37,Often8
00:29:07,172:144:0:28,Sometimes1
00:29:08,172:144:0:31,Sometimes1
00:29:09,172:144:0:25,Sometimes1
00:29:10,172:144:0:37,Often8
00:29:11,172:144:0:26,Often7
00:29:12,172:144:0:32,Often6
00:29:13,172:144:0:28,Regularly2
00:29:14,172:144:0:31,Sometimes1
00:29:15,172:144:0:26,Sometimes1
00:29:16,172:144:0:23,Sometimes2
00:29:17,172:144:0:34,Often4
00:29:18,172:144:0:33,Often3
00:29:19,172:144:0:22,Regularly3
00:29:20,172:144:0:25,Often1
00:29:21,172:144:0:30,Often6
00:29:22,172:144:0:31,Regularly2
00:29:23,172:144:0:32,Often8
00:29:24,172:144:0:31,Regularly2
00:29:25,172:144:0:26,Rarely
00:29:26,172:144:0:25,Regularly2
00:29:27,172:144:0:22,Often5
00:29:28,172:144:0:34,Sometimes2
00:29:29,172:144:0:26,Sometimes1
00:29:30,172:144:0:24,Sometimes1
00:29:31,172:144:0:30,Often5
00:29:32,172:144:0:24,Sometimes1
00:29:33,172:144:0:33,Often7
00:29:34,172:144:0:27,Sometimes1
00:29:35,172:144:0:37,Often2
00:29:36,172:144:0:30,Often5
00:29:37,172:144:0:26,Often7
00:29:38,172:144:0:28,Often2
00:29:39,172:144:0:24,Often2
00:29:40,172:144:0:37,Often7
00:29:41,172:144:0:37,Often6
00:29:42,172:144:0:37,Often7
00:29:43,172:144:0:37,Sometimes1
00:29:44,172:144:0:25,Often4
00:29:45,172:144:0:27,Sometimes2
00:29:46,172:144:0:26,Sometimes2
00:29:47,172:144:0:32,Often2
00:29:48,172:144:0:31,Sometimes1
00:29:49,172:144:0:27,Regularly1
00:29:50,172:144:0:36,Often2
00:29:51,172:144:0:30,Sometimes2
00:29:52,172:144:0:25,Often3
00:29:53,172:144:0:36,Often5
00:29:54,172:144:0:33,Often7
00:29:55,172:144:0:37,Often5
00:29:56,172:144:0:36,Often8
00:29:57,172:144:0:24,Often7
00:29:58,172:144:0:31,Rarely
00:29:59,172:144:0:24,Regularly3
00:30:00,172:144:0:23,Regularly1
00:30:01,172:144:0:33,Regularly3
00:30:02,172:144:0:33,Often5
00:30:03,172:144:0:31,Often3
00:30:04,172:144:0:37,Often4
00:30:05,172:144:0:37,Regularly2
00:30:06,172:144:0:37,Often8
00:30:07,172:144:0:34,Regularly3
00:30:08,172:144:0:25,Regularly3
00:30:09,172:144:0:30,Often2
00:30:10,172:144:0:32,Regularly1
00:30:11,172:144:0:34,Sometimes2
00:30:12,172:144:0:30,Regularly2
00:30:13,172:144:0:22,Regularly2
00:30:14,172:144:0:23,Rarely
00:30:15,172:144:0:23,Often7
00:30:16,172:144:0:36,Rarely
00:30:17,172:144:0:30,Sometimes1
00:30:18,172:144:0:23,Often5
00:30:19,172:144:0:23,Sometimes1
00:30:20,172:144:0:23,Sometimes1
00:30:21,172:144:0:32,Often4
00:30:22,172:144:0:33,Sometimes2
00:30:23,172:144:0:30,Often4
00:30:24,172:144:0:33,Regularly1
00:30:25,172:144:0:34,Often7
00:30:26,172:144:0:29,Often6
00:30:27,172:144:0:25,Sometimes2
00:30:28,172:144:0:22,Sometimes2
00:30:29,172:144:0:31,Often4
00:30:30,172:144:0:23,Often8
00:30:31,172:144:0:25,Rarely
00:30:32,172:144:0:34,Regularly3
00:30:33,172:144:0:29,Sometimes1
00:30:34,172:144:0:30,Regularly2
00:30:35,172:144:0:33,Regularly2
00:30:36,172:144:0:26,Often2
00:30:37,172:144:0:32,Often7
00:30:38,172:144:0:23,Often6
00:30:39,172:144:0:34,Sometimes1
00:30:40,172:144:0:29,Rarely
00:30:41,172:144:0:37,Often8
00:30:42,172:144:0:37,Sometimes1
00:30:43,172:144:0:24,Often5
00:30:44,172:144:0:26,Sometimes1
00:30:45,172:144:0:36,Often5
00:30:46,172:144:0:37,Often3
00:30:47,172:144:0:25,Sometimes1
00:30:48,172:144:0:27,Regularly1
00:30:49,172:144:0:33,Regularly3
00:30:50,172:144:0:23,Regularly2
00:30:51,172:144:0:22,Often5
00:30:52,172:144:0:35,Often5
00:30:53,172:144:0:24,Regularly3
00:30:54,172:144:0:23,Often6
00:30:55,172:144:0:26,Often1
00:30:56,172:144:0:27,Sometimes2
00:30:57,172:144:0:30,Often1
00:30:58,172:144:0:28,Sometimes1
00:30:59,172:144:0:29,Often2
00:31:00,172:144:0:37,Often1
00:31:01,172:144:0:27,Often8
00:31:02,172:144:0:27,Rarely
00:31:03,172:144:0:34,Often8
00:31:04,172:144:0:25,Often6
00:31:05,172:144:0:31,Sometimes2
00:31:06,172:144:0:37,Often7
00:31:07,172:144:0:30,Regularly1
00:31:08,172:144:0:26,Often6
00:31:09,172:144:0:35,Often5
00:31:10,172:144:0:37,Often4
00:31:11,172:144:0:23,Often8
00:31:12,172:144:0:36,Often8
00:31:13,172:144:0:28,Sometimes2
00:31:14,172:144:0:23,Often4
00:31:15,172:144:0:24,Often4
00:31:16,172:144:0:33,Sometimes1
00:31:17,172:144:0:37,Often6
00:31:18,172:144:0:35,Often5
00:31:19,172:144:0:23,Regularly1
00:31:20,172:144:0:33,Often6
00:31:21,172:144:0:36,Often6
00:31:22,172:144:0:29,Often2
00:31:23,172:144:0:24,Sometimes1
00:31:24,172:144:0:23,Often4
00:31:25,172:144:0:29,Often7
00:31:26,172:144:0:25,Regularly1
00:31:27,172:144:0:30,Regularly1
00:31:28,172:144:0:30,Often8
00:31:29,172:144:0:35,Often4
00:31:30,172:144:0:34,Often7
00:31:31,172:144:0:29,Regularly3
00:31:32,172:144:0:24,Often1
00:31:33,172:144:0:33,Sometimes1
00:31:34,172:144:0:29,Often3
00:31:35,172:144:0:27,Sometimes2
00:31:36,172:144:0:31,Often6
00:31:37,172:144:0:25,Often1
00:31:38,172:144:0:27,Regularly2
00:31:39,172:144:0:26,Regularly1
00:31:40,172:144:0:32,Regularly1
00:31:41,172:144:0:26,Regularly1
00:31:42,172:144:0:30,Often7
00:31:43,172:144:0:25,Regularly1
00:31:44,172:144:0:33,Regularly1
00:31:45,175:144:22:2,Rarely
00:31:46,172:144:0:22,Sometimes2
00:31:47,172:144:0:24,Regularly1
00:31:48,172:144:0:37,Sometimes1
00:31:49,172:144:0:31,Sometimes1
00:31:50,172:144:0:27,Often8
00:31:51,172:144:0:23,Often2
00:31:52,172:144:0:32,Often8
00:31:53,172:144:0:31,Often2
00:31:54,172:144:0:29,Regularly3
00:31:55,172:144:0:28,Often2
00:31:56,172:144:0:26,Often3
00:31:57,172:144:0:27,Sometimes1
00:31:58,172:144:0:26,Rarely
00:31:59,172:144:0:31,Rarely
00:32:00,172:144:0:37,Often2
00:32:01,172:144:0:32,Regularly3
00:32:02,172:144:0:26,Often1
00:32:03,172:144:0:27,Often5
00:32:04,172:144:0:31,Often6
00:32:05,172:144:0:32,Often1
00:32:06,172:144:0:22,Often2
00:32:07,172:144:0:29,Regularly1
00:32:08,172:144:0:28,Sometimes1
00:32:09,172:144:0:35,Often3
00:32:10,172:144:0:28,Sometimes1
00:32:11,172:144:0:35,Regularly3
00:32:12,172:144:0:29,Often5
00:32:13,172:144:0:22,Often6
00:32:14,172:144:0:29,Regularly3
00:32:15,172:144:0:30,Often6
00:32:16,172:144:0:32,Regularly2
00:32:17,172:144:0:26,Often2
00:32:18,172:144:0:28,Regularly3
00:32:19,172:144:0:35,Often7
00:32:20,172:144:0:36,Regularly3
00:32:21,172:144:0:34,Often1
00:32:22,172:144:0:33,Often4
00:32:23,172:144:0:23,Regularly2
00:32:24,172:144:0:28,Often6
00:32:25,172:144:0:25,Sometimes2
00:32:26,172:144:0:27,Often5
00:32:27,172:144:0:33,Often6
00:32:28,172:144:0:26,Regularly2
00:32:29,172:144:0:33,Sometimes1
00:32:30,172:144:0:25,Regularly1
00:32:31,172:144:0:28,Often2
00:32:32,172:144:0:29,Regularly2
00:32:33,172:144:0:32,Often6
00:32:34,172:144:0:28,Often2
00:32:35,172:144:0:25,Regularly2
00:32:36,172:144:0:32,Regularly3
00:32:37,172:144:0:32,Often8
00:32:38,172:144:0:24,Sometimes1
00:32:39,172:144:0:30,Regularly3
00:32:40,172:144:0:23,Often6
00:32:41,172:144:0:25,Often4
00:32:42,172:144:0:37,Regularly1
00:32:43,172:144:0:31,Regularly3
00:32:44,172:144:0:33,Regularly1
00:32:45,172:144:0:35,Often8
00:32:46,172:144:0:37,Often5
00:32:47,172:144:0:30,Often3
00:32:48,172:144:0:31,Often6
00:32:49,172:144:0:31,Sometimes2
00:32:50,172:144:0:27,Often7
00:32:51,172:144:0:29,Often2
00:32:52,172:144:0:23,Regularly3
00:32:53,172:144:0:22,Regularly3
00:32:54,172:144:0:30,Rarely
00:32:55,172:144:0:32,Often5
00:32:56,172:144:0:32,Often2
00:32:57,172:144:0:26,Often3
00:32:58,172:144:0:24,Often8
00:32:59,172:144:0:23,Regularly1
00:33:00,172:144:0:30,Often5
00:33:01,172:144:0:28,Regularly3
00:33:02,172:144:0:35,Regularly3
00:33:03,172:144:0:24,Rarely
00:33:04,172:144:0:36,Often4
00:33:05,172:144:0:22,Sometimes1
00:33:06,172:144:0:28,Often2
00:33:07,172:144:0:35,Regularly2
00:33:08,172:144:0:36,Often2
00:33:09,172:144:0:33,Often8
00:33:10,172:144:0:24,Often6
00:33:11,172:144:0:27,Rarely
00:33:12,172:144:0:30,Regularly2
00:33:13,172:144:0:25,Often2
00:33:14,172:144:0:34,Often3
00:33:15,172:144:0:29,Often5
00:33:16,172:144:0:25,Often8
00:33:17,172:144:0:32,Regularly2
00:33:18,172:144:0:28,Often8
00:33:19,172:144:0:22,Often3
00:33:20,172:144:0:37,Often6
00:33:21,172:144:0:36,Often1
00:33:22,172:144:0:25,Often4
00:33:23,172:144:0:30,Often1
00:33:24,172:144:0:24,Often3
00:33:25,172:144:0:35,Regularly3
00:33:26,172:144:0:31,Often1
00:33:27,172:144:0:37,Often7
00:33:28,172:144:0:34,Often3
00:33:29,172:144:0:36,Often1
00:33:30,172:144:0:31,Sometimes2
00:33:31,172:144:0:35,Sometimes1
00:33:32,172:144:0:25,Often2
00:33:33,172:144:0:37,Rarely
00:33:34,172:144:0:25,Often4
00:33:35,172:144:0:31,Sometimes1
00:33:36,172:144:0:31,Often1
00:33:37,172:144:0:27,Often1
00:33:38,172:144:0:33,Regularly3
00:33:39,172:144:0:29,Often1
00:33:40,172:144:0:24,Regularly2
00:33:41,172:144:0:29,Often5
00:33:42,172:144:0:34,Often7
00:33:43,172:144:0:25,Often5
00:33:44,172:144:0:26,Sometimes2
00:33:45,172:144:0:24,Regularly1
00:33:46,172:144:0:36,Often1
00:33:47,172:144:0:31,Often8
00:33:48,172:144:0:27,Often3
00:33:49,172:144:0:35,Regularly2
00:33:50,172:144:0:37,Often6
00:33:51,172:144:0:34,Often5
00:33:52,172:144:0:34,Often4
00:33:53,172:144:0:23,Often2
00:33:54,172:144:0:32,Often4
00:33:55,172:144:0:22,Regularly3
00:33:56,172:144:0:35,Often7
00:33:57,172:144:0:23,Often5
00:33:58,172:144:0:35,Regularly3
00:33:59,172:144:0:24,Regularly1
00:34:00,172:144:0:22,Sometimes2
00:34:01,172:144:0:32,Often6
00:34:02,172:144:0:26,Regularly3
00:34:03,172:144:0:32,Sometimes1
00:34:04,172:144:0:28,Regularly1
00:34:05,172:144:0:35,Often3
00:34:06,172:144:0:36,Often6
00:34:07,172:144:0:37,Often2
00:34:08,172:144:0:36,Often3
00:34:09,172:144:0:37,Often5
00:34:10,172:144:0:28,Sometimes1
00:34:11,172:144:0:37,Often4
00:34:12,172:144:0:23,Often5
00:34:13,172:144:0:28,Often4
00:34:14,172:144:0:34,Regularly3
00:34:15,172:144:0:28,Often2
00:34:16,172:144:0:26,Sometimes1
00:34:17,172:144:0:22,Regularly1
00:34:18,172:144:0:30,Regularly1
00:34:19,172:144:0:32,Rarely
00:34:20,172:144:0:34,Rarely
00:34:21,172:144:0:24,Often7
00:34:22,172:144:0:22,Often5
00:34:23,172:144:0:34,Often6
00:34:24,172:144:0:23,Often4
00:34:25,172:144:0:25,Sometimes2
00:34:26,172:144:0:33,Regularly2
00:34:27,172:144:0:23,Often7
00:34:28,172:144:0:37,Regularly1
00:34:29,172:144:0:31,Regularly1
00:34:30,172:144:0:28,Rarely
00:34:31,172:144:0:26,Often7
00:34:32,172:144:0:26,Often5
00:34:33,172:144:0:33,Often2
00:34:34,172:144:0:26,Often3
00:34:35,172:144:0:32,Often2
00:34:36,172:144:0:30,Often7
00:34:37,172:144:0:25,Often2
00:34:38,172:144:0:31,Regularly1
00:34:39,172:144:0:24,Often5
00:34:40,172:144:0:23,Often4
00:34:41,172:144:0:23,Rarely
00:34:42,172:144:0:30,Sometimes1
00:34:43,172:144:0:30,Sometimes2
00:34:44,172:144:0:27,Regularly2
00:34:45,172:144:0:33,Often8
00:34:46,172:144:0:32,Often3
00:34:47,172:144:0:33,Sometimes1
00:34:48,172:144:0:33,Regularly3
00:34:49,172:144:0:30,Often8
00:34:50,172:144:0:26,Often5
00:34:51,172:144:0:31,Regularly2
00:34:52,172:144:0:24,Often7
00:34:53,172:144:0:35,Regularly1
00:34:54,172:144:0:36,Regularly2
00:34:55,172:144:0:30,Often4
00:34:56,172:144:0:23,Often8
00:34:57,172:144:0:27,Rarely
00:34:58,172:144:0:37,Rarely
00:34:59,172:144:0:36,Often1
00:35:00,172:144:0:32,Often5
00:35:01,172:144:0:34,Often4
00:35:02,172:144:0:29,Sometimes2
00:35:03,172:144:0:34,Regularly3
00:35:04,172:144:0:33,Sometimes2
00:35:05,172:144:0:37,Regularly1
00:35:06,172:144:0:37,Often7
00:35:07,172:144:0:34,Often2
00:35:08,172:144:0:32,Rarely
00:35:09,172:144:0:30,Often2
00:35:10,172:144:0:27,Regularly1
00:35:11,172:144:0:29,Regularly2
00:35:12,172:144:0:24,Often3
00:35:13,172:144:0:28,Often5
00:35:14,172:144:0:26,Regularly3
00:35:15,172:144:0:35,Sometimes1
00:35:16,172:144:0:27,Rarely
00:35:17,172:144:0:28,Rarely
00:35:18,172:144:0:26,Often5
00:35:19,172:144:0:36,Often2
00:35:20,172:144:0:24,Often7
00:35:21,172:144:0:27,Regularly2
00:35:22,172:144:0:33,Regularly1
00:35:23,172:144:0:33,Often5
00:35:24,172:144:0:24,Often4
00:35:25,172:144:0:23,Regularly2
00:35:26,172:144:0:34,Sometimes1
00:35:27,172:144:0:33,Often8
00:35:28,172:144:0:22,Often3
00:35:29,172:144:0:27,Sometimes1
00:35:30,172:144:0:34,Regularly2
00:35:31,172:144:0:23,Often2
00:35:32,172:144:0:33,Often8
00:35:33,172:144:0:26,Often4
00:35:34,172:144:0:27,Often6
00:35:35,172:144:0:26,Often2
00:35:36,172:144:0:36,Rarely
00:35:37,172:144:0:25,Often8
00:35:38,172:144:0:31,Often1
00:35:39,172:144:0:30,Often8
00:35:40,172:144:0:29,Often8
00:35:41,172:144:0:22,Sometimes2
00:35:42,172:144:0:36,Often1
00:35:43,172:144:0:30,Often3
00:35:44,172:144:0:37,Often5
00:35:45,172:144:0:25,Often4
00:35:46,172:144:0:28,Regularly1
00:35:47,172:144:0:22,Often5
00:35:48,172:144:0:35,Often6
00:35:49,172:144:0:27,Often3
00:35:50,172:144:0:35,Rarely
00:35:51,172:144:0:30,Regularly3
00:35:52,172:144:0:29,Often1
00:35:53,172:144:0:26,Often4
00:35:54,172:144:0:32,Sometimes2
00:35:55,172:144:0:24,Often5
00:35:56,172:144:0:28,Rarely
00:35:57,172:144:0:26,Regularly1
00:35:58,172:144:0:33,Regularly3
00:35:59,172:144:0:35,Often1
00:36:00,172:144:0:36,Regularly3
00:36:01,172:144:0:24,Rarely
00:36:02,172:144:0:27,Often7
00:36:03,172:144:0:35,Regularly3
00:36:04,172:144:0:23,Regularly3
00:36:05,172:144:0:37,Regularly1
00:36:06,172:144:0:35,Sometimes2
00:36:07,172:144:0:27,Regularly1
00:36:08,172:144:0:34,Sometimes1
00:36:09,172:144:0:29,Often3
00:36:10,172:144:0:30,Often4
00:36:11,172:144:0:31,Often5
00:36:12,172:144:0:25,Often8
00:36:13,172:144:0:35,Regularly3
00:36:14,172:144:0:28,Often6
00:36:15,172:144:0:23,Often4
00:36:16,172:144:0:28,Sometimes2
00:36:17,172:144:0:29,Often3
00:36:18,172:144:0:37,Often5
00:36:19,172:144:0:25,Often7
00:36:20,172:144:0:23,Sometimes1
00:36:21,172:144:0:25,Regularly1
00:36:22,172:144:0:28,Regularly3
00:36:23,172:144:0:36,Often5
00:36:24,172:144:0:27,Sometimes2
00:36:25,172:144:0:26,Often8
00:36:26,172:144:0:33,Regularly2
00:36:27,172:144:0:29,Often1
00:36:28,172:144:0:30,Regularly2
00:36:29,172:144:0:26,Often6
00:36:30,172:144:0:36,Regularly2
00:36:31,172:144:0:27,Regularly2
00:36:32,172:144:0:34,Regularly2
00:36:33,172:144:0:27,Regularly1
00:36:34,172:144:0:31,Often8
00:36:35,172:144:0:29,Regularly2
00:36:36,172:144:0:36,Often6
00:36:37,172:144:0:31,Often5
00:36:38,172:144:0:32,Often8
00:36:39,172:144:0:23,Regularly2
00:36:40,172:144:0:34,Often5
00:36:41,172:144:0:27,Regularly2
00:36:42,172:144:0:25,Often1
00:36:43,172:144:0:26,Sometimes2
00:36:44,172:144:0:31,Regularly1
00:36:45,172:144:0:37,Often3
00:36:46,172:144:0:25,Regularly1
00:36:47,172:144:0:30,Rarely
00:36:48,172:144:0:22,Often3
00:36:49,172:144:0:32,Often5
00:36:50,172:144:0:22,Often3
