Time,IP_Address,API_Call
01:28:03,172:144:0:26,Regularly1
01:28:04,172:144:0:27,Sometimes2
01:28:05,172:144:0:25,Often8
01:28:06,172:144:0:24,Often3
01:28:07,172:144:0:30,Often8
01:28:08,172:144:0:30,Sometimes2
01:28:09,172:144:0:36,Often8
01:28:10,175:144:22:2,Sometimes1
01:28:11,172:144:0:36,Often6
01:28:12,172:144:0:24,Rarely
01:28:13,172:144:0:29,Often1
01:28:14,172:144:0:29,Rarely
01:28:15,172:144:0:29,Often8
01:28:16,172:144:0:32,Often7
01:28:17,172:144:0:34,Regularly2
01:28:18,172:144:0:31,Often3
01:28:19,172:144:0:34,Often4
01:28:20,172:144:0:32,Often1
01:28:21,172:144:0:34,Often5
01:28:22,172:144:0:36,Often3
01:28:23,172:144:0:31,Often3
01:28:24,172:144:0:34,Often2
01:28:25,172:144:0:24,Sometimes2
01:28:26,172:144:0:25,Often6
01:28:27,172:144:0:26,Often6
01:28:28,172:144:0:27,Often8
01:28:29,172:144:0:29,Often8
01:28:30,172:144:0:32,Often2
01:28:31,172:144:0:32,Often5
01:28:32,172:144:0:36,Sometimes2
01:28:33,172:144:0:23,Often1
01:28:34,172:144:0:28,Often5
01:28:35,172:144:0:37,Often5
01:28:36,172:144:0:33,Often5
01:28:37,172:144:0:25,Often7
01:28:38,172:144:0:28,Sometimes1
01:28:39,172:144:0:29,Often1
01:28:40,172:144:0:37,Often7
01:28:41,175:144:22:2,Rarely
01:28:42,172:144:0:22,Sometimes2
01:28:43,172:144:0:31,Often1
01:28:44,172:144:0:37,Often8
01:28:45,172:144:0:22,Often8
01:28:46,172:144:0:36,Often3
01:28:47,172:144:0:24,Often2
01:28:48,172:144:0:35,Sometimes1
01:28:49,172:144:0:30,Often8
01:28:50,172:144:0:35,Regularly3
01:28:51,172:144:0:31,Often5
01:28:52,172:144:0:26,Often6
01:28:53,172:144:0:25,Often4
01:28:54,172:144:0:24,Often3
01:28:55,172:144:0:23,Regularly2
01:28:56,172:144:0:32,Regularly1
01:28:57,172:144:0:36,Sometimes1
01:28:58,172:144:0:36,Regularly2
01:28:59,172:144:0:29,Often2
01:29:00,172:144:0:24,Sometimes2
01:29:01,172:144:0:35,Rarely
01:29:02,172:144:0:23,Often7
01:29:03,172:144:0:27,Often5
01:29:04,175:144:22:2,Sometimes1
01:29:05,172:144:0:36,Rarely
01:29:06,172:144:0:28,Often4
01:29:07,172:144:0:31,Regularly2
01:29:08,172:144:0:33,Often5
01:29:09,172:144:0:36,Rarely
01:29:10,172:144:0:31,Regularly2
01:29:11,172:144:0:31,Regularly2
01:29:12,172:144:0:28,Often7
01:29:13,172:144:0:36,Often3
01:29:14,172:144:0:36,Sometimes2
01:29:15,172:144:0:28,Often2
01:29:16,172:144:0:24,Often4
01:29:17,172:144:0:24,Often2
01:29:18,172:144:0:25,Sometimes1
01:29:19,172:144:0:24,Often2
01:29:20,172:144:0:32,Often2
01:29:21,172:144:0:34,Often2
01:29:22,172:144:0:30,Sometimes2
01:29:23,172:144:0:36,Often8
01:29:24,172:144:0:35,Often1
01:29:25,172:144:0:31,Often7
01:29:26,172:144:0:25,Sometimes1
01:29:27,172:144:0:23,Often4
01:29:28,172:144:0:31,Sometimes2
01:29:29,172:144:0:22,Sometimes2
01:29:30,172:144:0:34,Sometimes1
01:29:31,172:144:0:22,Often6
01:29:32,172:144:0:26,Sometimes1
01:29:33,172:144:0:30,Often2
01:29:34,172:144:0:24,Often3
01:29:35,172:144:0:28,Often5
01:29:36,172:144:0:31,Often5
01:29:37,172:144:0:37,Sometimes1
01:29:38,172:144:0:26,Sometimes1
01:29:39,172:144:0:31,Regularly1
01:29:40,172:144:0:33,Rarely
01:29:41,172:144:0:37,Often4
01:29:42,172:144:0:32,Often7
01:29:43,172:144:0:27,Often4
01:29:44,172:144:0:35,Regularly1
01:29:45,175:144:22:5,Sometimes1
01:29:46,172:144:0:27,Often7
01:29:47,172:144:0:36,Sometimes1
01:29:48,172:144:0:34,Sometimes2
01:29:49,172:144:0:22,Regularly1
01:29:50,172:144:0:37,Sometimes2
01:29:51,172:144:0:29,Often6
01:29:52,172:144:0:34,Regularly1
01:29:53,172:144:0:31,Often8
01:29:54,172:144:0:37,Sometimes2
01:29:55,172:144:0:37,Sometimes2
01:29:56,172:144:0:23,Sometimes2
01:29:57,172:144:0:23,Often7
01:29:58,172:144:0:32,Sometimes1
01:29:59,172:144:0:23,Often2
01:30:00,172:144:0:27,Regularly3
01:30:01,172:144:0:23,Regularly3
01:30:02,172:144:0:31,Often1
01:30:03,172:144:0:26,Regularly3
01:30:04,172:144:0:26,Regularly3
01:30:05,172:144:0:34,Sometimes1
01:30:06,172:144:0:28,Sometimes1
01:30:07,172:144:0:29,Often6
01:30:08,172:144:0:29,Regularly1
01:30:09,172:144:0:31,Often7
01:30:10,172:144:0:25,Regularly3
01:30:11,172:144:0:32,Often8
01:30:12,172:144:0:30,Often3
01:30:13,172:144:0:34,Often6
01:30:14,172:144:0:34,Regularly3
01:30:15,172:144:0:23,Often5
01:30:16,172:144:0:34,Often8
01:30:17,172:144:0:30,Often1
01:30:18,172:144:0:36,Often8
01:30:19,172:144:0:32,Often5
01:30:20,175:144:22:3,Rarely
01:30:21,172:144:0:29,Often5
01:30:22,172:144:0:28,Often3
01:30:23,172:144:0:27,Often3
01:30:24,172:144:0:27,Often4
01:30:25,172:144:0:32,Rarely
01:30:26,172:144:0:25,Often5
01:30:27,172:144:0:30,Often6
01:30:28,172:144:0:34,Often2
01:30:29,175:144:22:5,Sometimes1
01:30:30,172:144:0:23,Sometimes2
01:30:31,172:144:0:25,Sometimes1
01:30:32,172:144:0:32,Regularly2
01:30:33,172:144:0:26,Often3
01:30:34,172:144:0:33,Often2
01:30:35,172:144:0:24,Often7
01:30:36,172:144:0:37,Often8
01:30:37,172:144:0:31,Regularly2
01:30:38,172:144:0:22,Regularly3
01:30:39,172:144:0:33,Often6
01:30:40,172:144:0:37,Often6
01:30:41,172:144:0:25,Often8
01:30:42,172:144:0:28,Regularly1
01:30:43,172:144:0:37,Rarely
01:30:44,172:144:0:31,Regularly1
01:30:45,172:144:0:34,Sometimes1
01:30:46,172:144:0:22,Often5
01:30:47,172:144:0:24,Regularly1
01:30:48,172:144:0:25,Sometimes1
01:30:49,172:144:0:33,Regularly3
01:30:50,172:144:0:25,Often2
01:30:51,172:144:0:25,Often8
01:30:52,172:144:0:25,Sometimes1
01:30:53,172:144:0:37,Regularly2
01:30:54,172:144:0:27,Often1
01:30:55,172:144:0:36,Often3
01:30:56,172:144:0:27,Often8
01:30:57,172:144:0:32,Sometimes1
01:30:58,172:144:0:36,Often8
01:30:59,172:144:0:24,Often8
01:31:00,172:144:0:31,Sometimes2
01:31:01,172:144:0:34,Often8
01:31:02,172:144:0:37,Rarely
01:31:03,172:144:0:22,Often1
01:31:04,172:144:0:37,Often8
01:31:05,172:144:0:37,Regularly1
01:31:06,172:144:0:23,Regularly1
01:31:07,172:144:0:24,Often3
01:31:08,172:144:0:28,Sometimes2
01:31:09,172:144:0:27,Regularly3
01:31:10,172:144:0:29,Regularly1
01:31:11,172:144:0:34,Sometimes1
01:31:12,172:144:0:33,Often2
01:31:13,172:144:0:36,Often6
01:31:14,172:144:0:28,Often6
01:31:15,172:144:0:32,Regularly1
01:31:16,172:144:0:27,Often7
01:31:17,172:144:0:36,Often3
01:31:18,172:144:0:37,Regularly3
01:31:19,172:144:0:33,Often7
01:31:20,172:144:0:23,Often8
01:31:21,172:144:0:34,Sometimes1
01:31:22,172:144:0:29,Rarely
01:31:23,172:144:0:32,Often7
01:31:24,172:144:0:22,Often2
01:31:25,172:144:0:37,Sometimes1
01:31:26,172:144:0:22,Often8
01:31:27,172:144:0:32,Rarely
01:31:28,172:144:0:33,Often2
01:31:29,172:144:0:32,Often4
01:31:30,172:144:0:32,Often5
01:31:31,172:144:0:27,Often2
01:31:32,172:144:0:32,Often3
01:31:33,172:144:0:30,Often6
01:31:34,172:144:0:34,Often6
01:31:35,172:144:0:23,Sometimes2
01:31:36,172:144:0:36,Often1
01:31:37,172:144:0:29,Often6
01:31:38,172:144:0:28,Often8
01:31:39,172:144:0:33,Often3
01:31:40,172:144:0:28,Often5
01:31:41,172:144:0:34,Often6
01:31:42,172:144:0:34,Often3
01:31:43,172:144:0:24,Often3
01:31:44,172:144:0:27,Sometimes2
01:31:45,172:144:0:26,Often8
01:31:46,172:144:0:22,Often3
01:31:47,172:144:0:25,Sometimes2
01:31:48,172:144:0:37,Regularly3
01:31:49,172:144:0:35,Sometimes1
01:31:50,172:144:0:25,Rarely
01:31:51,172:144:0:32,Sometimes2
01:31:52,172:144:0:24,Often4
01:31:53,172:144:0:35,Often2
01:31:54,172:144:0:31,Sometimes2
01:31:55,175:144:22:6,Regularly3
01:31:56,175:144:22:6,Sometimes1
01:31:57,172:144:0:36,Often6
01:31:58,172:144:0:32,Often7
01:31:59,172:144:0:27,Often1
01:32:00,172:144:0:32,Often7
01:32:01,172:144:0:28,Sometimes2
01:32:02,172:144:0:29,Often4
01:32:03,172:144:0:24,Often1
01:32:04,172:144:0:37,Often6
01:32:05,172:144:0:26,Often2
01:32:06,172:144:0:33,Often5
01:32:07,172:144:0:34,Often3
01:32:08,172:144:0:28,Often6
01:32:09,172:144:0:30,Sometimes1
01:32:10,172:144:0:24,Sometimes1
01:32:11,172:144:0:25,Sometimes2
01:32:12,172:144:0:28,Often2
01:32:13,172:144:0:23,Often6
01:32:14,172:144:0:30,Rarely
01:32:15,172:144:0:32,Often7
01:32:16,172:144:0:32,Often3
01:32:17,172:144:0:28,Often7
01:32:18,172:144:0:36,Often1
01:32:19,172:144:0:33,Often5
01:32:20,172:144:0:26,Regularly2
01:32:21,172:144:0:23,Often2
01:32:22,172:144:0:35,Often3
01:32:23,172:144:0:23,Regularly3
01:32:24,172:144:0:33,Often5
01:32:25,172:144:0:37,Sometimes2
01:32:26,172:144:0:28,Often3
01:32:27,172:144:0:25,Often5
01:32:28,172:144:0:32,Sometimes1
01:32:29,172:144:0:25,Regularly1
01:32:30,172:144:0:32,Often8
01:32:31,172:144:0:22,Regularly3
01:32:32,172:144:0:26,Often2
01:32:33,172:144:0:33,Often5
01:32:34,172:144:0:22,Regularly2
01:32:35,172:144:0:32,Sometimes1
01:32:36,172:144:0:29,Regularly2
01:32:37,172:144:0:25,Often3
01:32:38,175:144:22:2,Sometimes2
01:32:39,172:144:0:27,Regularly1
01:32:40,172:144:0:30,Rarely
01:32:41,172:144:0:36,Sometimes2
01:32:42,172:144:0:23,Often7
01:32:43,172:144:0:30,Regularly1
01:32:44,172:144:0:32,Often7
01:32:45,172:144:0:35,Regularly3
01:32:46,172:144:0:30,Often8
01:32:47,172:144:0:29,Often5
01:32:48,175:144:22:5,Sometimes2
01:32:49,172:144:0:35,Often5
01:32:50,172:144:0:33,Often8
01:32:51,172:144:0:30,Often1
01:32:52,172:144:0:32,Regularly1
01:32:53,172:144:0:27,Rarely
01:32:54,172:144:0:30,Often6
01:32:55,172:144:0:35,Often3
01:32:56,175:144:22:3,Rarely
01:32:57,172:144:0:34,Regularly1
01:32:58,172:144:0:35,Often3
01:32:59,172:144:0:34,Rarely
01:33:00,172:144:0:32,Often7
01:33:01,172:144:0:23,Regularly3
01:33:02,172:144:0:37,Regularly2
01:33:03,175:144:22:6,Sometimes1
01:33:04,172:144:0:24,Often5
01:33:05,172:144:0:26,Regularly2
01:33:06,172:144:0:24,Sometimes1
01:33:07,172:144:0:34,Regularly3
01:33:08,172:144:0:32,Often4
01:33:09,172:144:0:27,Often4
01:33:10,172:144:0:28,Often4
01:33:11,172:144:0:23,Often6
01:33:12,172:144:0:22,Often8
01:33:13,172:144:0:27,Often5
01:33:14,172:144:0:29,Regularly1
01:33:15,172:144:0:25,Often2
01:33:16,172:144:0:27,Often7
01:33:17,175:144:22:7,Rarely
01:33:18,172:144:0:26,Rarely
01:33:19,172:144:0:35,Regularly3
01:33:20,172:144:0:22,Regularly3
01:33:21,172:144:0:33,Regularly2
01:33:22,172:144:0:36,Regularly2
01:33:23,172:144:0:29,Regularly1
01:33:24,172:144:0:28,Often6
01:33:25,172:144:0:23,Regularly2
01:33:26,172:144:0:37,Often4
01:33:27,172:144:0:24,Often2
01:33:28,172:144:0:23,Often4
01:33:29,172:144:0:30,Often7
01:33:30,172:144:0:24,Often2
01:33:31,172:144:0:27,Often4
01:33:32,172:144:0:31,Often7
01:33:33,172:144:0:31,Often1
01:33:34,172:144:0:32,Often7
01:33:35,172:144:0:26,Often8
01:33:36,172:144:0:30,Sometimes2
01:33:37,172:144:0:23,Often2
01:33:38,172:144:0:29,Sometimes2
01:33:39,172:144:0:22,Sometimes2
01:33:40,172:144:0:30,Rarely
01:33:41,172:144:0:28,Sometimes2
01:33:42,172:144:0:24,Sometimes2
01:33:43,172:144:0:30,Regularly3
01:33:44,172:144:0:25,Often2
01:33:45,172:144:0:31,Often8
01:33:46,172:144:0:32,Often3
01:33:47,172:144:0:23,Often4
01:33:48,172:144:0:36,Often3
01:33:49,172:144:0:32,Often2
01:33:50,172:144:0:23,Regularly1
01:33:51,172:144:0:27,Regularly3
01:33:52,175:144:22:3,Rarely
01:33:53,172:144:0:25,Sometimes2
01:33:54,172:144:0:23,Often8
01:33:55,172:144:0:27,Often1
01:33:56,172:144:0:35,Often2
01:33:57,172:144:0:25,Often7
01:33:58,172:144:0:22,Often1
01:33:59,172:144:0:22,Often7
01:34:00,172:144:0:23,Regularly1
01:34:01,172:144:0:37,Often5
01:34:02,172:144:0:26,Regularly3
01:34:03,172:144:0:35,Regularly1
01:34:04,175:144:22:4,Rarely
01:34:05,172:144:0:29,Often1
01:34:06,175:144:22:5,Rarely
01:34:07,172:144:0:31,Often2
01:34:08,172:144:0:33,Often3
01:34:09,172:144:0:31,Often1
01:34:10,172:144:0:22,Regularly2
01:34:11,172:144:0:24,Often2
01:34:12,172:144:0:33,Often1
01:34:13,172:144:0:31,Regularly3
01:34:14,172:144:0:32,Often5
01:34:15,172:144:0:31,Often8
01:34:16,172:144:0:22,Regularly1
01:34:17,172:144:0:27,Often5
01:34:18,172:144:0:27,Often3
01:34:19,172:144:0:34,Often8
01:34:20,172:144:0:29,Often5
01:34:21,172:144:0:22,Often5
01:34:22,175:144:22:4,Rarely
01:34:23,172:144:0:28,Often3
01:34:24,175:144:22:5,Sometimes2
01:34:25,172:144:0:34,Sometimes2
01:34:26,172:144:0:31,Regularly1
01:34:27,172:144:0:23,Often2
01:34:28,172:144:0:24,Often5
01:34:29,175:144:22:5,Sometimes1
01:34:30,172:144:0:34,Sometimes2
01:34:31,172:144:0:34,Rarely
01:34:32,172:144:0:36,Often7
01:34:33,172:144:0:33,Often6
01:34:34,172:144:0:36,Often8
01:34:35,172:144:0:30,Often7
01:34:36,172:144:0:29,Rarely
01:34:37,172:144:0:26,Often3
01:34:38,172:144:0:27,Often2
01:34:39,172:144:0:23,Sometimes2
01:34:40,172:144:0:32,Sometimes1
01:34:41,172:144:0:34,Often4
01:34:42,172:144:0:35,Often3
01:34:43,172:144:0:22,Often3
01:34:44,172:144:0:36,Often7
01:34:45,172:144:0:35,Often8
01:34:46,172:144:0:31,Sometimes2
01:34:47,172:144:0:31,Sometimes1
01:34:48,172:144:0:24,Sometimes2
01:34:49,172:144:0:35,Often1
01:34:50,172:144:0:35,Often6
01:34:51,172:144:0:31,Regularly3
01:34:52,172:144:0:36,Sometimes2
01:34:53,175:144:22:2,Rarely
01:34:54,172:144:0:36,Often7
01:34:55,172:144:0:37,Often8
01:34:56,172:144:0:33,Regularly3
01:34:57,172:144:0:36,Regularly2
01:34:58,172:144:0:25,Often4
01:34:59,172:144:0:28,Often1
01:35:00,172:144:0:25,Regularly1
01:35:01,172:144:0:25,Often1
01:35:02,172:144:0:25,Often6
01:35:03,172:144:0:30,Often3
01:35:04,172:144:0:23,Often6
01:35:05,175:144:22:3,Regularly3
01:35:06,172:144:0:25,Regularly3
01:35:07,175:144:22:6,Rarely
01:35:08,172:144:0:34,Sometimes1
01:35:09,172:144:0:33,Regularly2
01:35:10,172:144:0:23,Often7
01:35:11,172:144:0:36,Regularly2
01:35:12,172:144:0:33,Often1
01:35:13,172:144:0:22,Often4
01:35:14,172:144:0:29,Often8
01:35:15,172:144:0:29,Often6
01:35:16,175:144:22:7,Rarely
01:35:17,172:144:0:27,Often4
01:35:18,172:144:0:27,Sometimes1
01:35:19,172:144:0:27,Often2
01:35:20,172:144:0:22,Often7
01:35:21,172:144:0:23,Regularly1
01:35:22,175:144:22:4,Sometimes2
01:35:23,172:144:0:30,Often7
01:35:24,172:144:0:33,Regularly1
01:35:25,172:144:0:36,Often4
01:35:26,172:144:0:33,Regularly2
01:35:27,172:144:0:28,Regularly2
01:35:28,172:144:0:32,Regularly1
01:35:29,172:144:0:36,Often4
01:35:30,172:144:0:28,Often6
01:35:31,172:144:0:27,Rarely
01:35:32,172:144:0:32,Often7
01:35:33,172:144:0:23,Often5
01:35:34,172:144:0:26,Sometimes2
01:35:35,172:144:0:35,Often1
01:35:36,172:144:0:24,Often4
01:35:37,172:144:0:23,Sometimes2
01:35:38,172:144:0:26,Often1
01:35:39,175:144:22:3,Regularly2
01:35:40,172:144:0:37,Often4
01:35:41,172:144:0:26,Often8
01:35:42,172:144:0:32,Often2
01:35:43,172:144:0:31,Regularly3
01:35:44,172:144:0:31,Often6
01:35:45,172:144:0:30,Often6
01:35:46,172:144:0:27,Rarely
01:35:47,175:144:22:3,Sometimes1
01:35:48,172:144:0:31,Often2
01:35:49,172:144:0:28,Regularly2
01:35:50,172:144:0:23,Often2
01:35:51,172:144:0:29,Often7
01:35:52,172:144:0:36,Often3
01:35:53,172:144:0:29,Rarely
01:35:54,172:144:0:22,Sometimes2
01:35:55,172:144:0:37,Often4
01:35:56,172:144:0:37,Often8
01:35:57,172:144:0:30,Rarely
01:35:58,172:144:0:25,Regularly2
01:35:59,172:144:0:22,Often7
01:36:00,175:144:22:3,Sometimes2
01:36:01,172:144:0:30,Sometimes2
01:36:02,172:144:0:26,Sometimes1
01:36:03,172:144:0:34,Often1
01:36:04,172:144:0:26,Regularly2
01:36:05,172:144:0:28,Regularly3
01:36:06,172:144:0:27,Often3
01:36:07,172:144:0:24,Often7
01:36:08,172:144:0:23,Regularly2
01:36:09,172:144:0:27,Often1
01:36:10,172:144:0:23,Regularly2
01:36:11,172:144:0:22,Often3
01:36:12,172:144:0:33,Often4
01:36:13,172:144:0:32,Often7
01:36:14,172:144:0:22,Rarely
01:36:15,172:144:0:35,Rarely
01:36:16,172:144:0:27,Regularly2
01:36:17,172:144:0:22,Sometimes2
01:36:18,172:144:0:23,Regularly2
01:36:19,172:144:0:29,Often3
01:36:20,172:144:0:30,Often8
01:36:21,172:144:0:32,Often6
01:36:22,172:144:0:26,Often4
01:36:23,172:144:0:31,Often3
01:36:24,172:144:0:35,Often7
01:36:25,172:144:0:27,Often1
01:36:26,172:144:0:34,Often3
01:36:27,172:144:0:28,Often1
01:36:28,172:144:0:32,Often4
01:36:29,172:144:0:22,Often1
01:36:30,172:144:0:31,Often7
01:36:31,172:144:0:34,Often2
01:36:32,172:144:0:23,Often1
01:36:33,172:144:0:23,Often7
01:36:34,172:144:0:35,Often5
01:36:35,172:144:0:25,Often1
01:36:36,172:144:0:27,Often6
01:36:37,175:144:22:5,Regularly1
01:36:38,172:144:0:35,Regularly1
01:36:39,172:144:0:30,Regularly2
01:36:40,172:144:0:36,Often6
01:36:41,172:144:0:22,Often7
01:36:42,172:144:0:30,Often1
01:36:43,172:144:0:28,Often3
01:36:44,172:144:0:28,Often5
01:36:45,172:144:0:28,Regularly2
01:36:46,172:144:0:32,Often3
01:36:47,172:144:0:25,Often1
01:36:48,172:144:0:22,Often8
01:36:49,172:144:0:31,Often2
01:36:50,172:144:0:30,Often7
01:36:51,175:144:22:5,Regularly2
01:36:52,172:144:0:29,Often8
01:36:53,172:144:0:30,Often4
01:36:54,172:144:0:29,Often5
01:36:55,172:144:0:26,Sometimes2
01:36:56,172:144:0:33,Regularly3
01:36:57,172:144:0:26,Often5
01:36:58,172:144:0:30,Often7
01:36:59,172:144:0:24,Often5
01:37:00,172:144:0:25,Often1
01:37:01,172:144:0:31,Often2
01:37:02,172:144:0:25,Often1
01:37:03,172:144:0:36,Often5
01:37:04,172:144:0:22,Often4
01:37:05,172:144:0:23,Often6
01:37:06,172:144:0:37,Often2
01:37:07,172:144:0:27,Often3
01:37:08,172:144:0:33,Often6
01:37:09,172:144:0:33,Often4
01:37:10,172:144:0:35,Sometimes2
01:37:11,175:144:22:5,Rarely
01:37:12,172:144:0:32,Sometimes1
01:37:13,172:144:0:22,Often7
01:37:14,172:144:0:32,Often1
01:37:15,172:144:0:32,Often3
01:37:16,172:144:0:36,Sometimes2
01:37:17,172:144:0:35,Often4
01:37:18,172:144:0:27,Sometimes2
01:37:19,172:144:0:29,Often4
01:37:20,172:144:0:33,Often6
01:37:21,172:144:0:25,Often8
01:37:22,172:144:0:35,Often4
01:37:23,172:144:0:29,Regularly1
01:37:24,172:144:0:36,Sometimes2
01:37:25,172:144:0:27,Sometimes2
01:37:26,172:144:0:30,Often7
01:37:27,172:144:0:32,Regularly3
01:37:28,172:144:0:33,Often8
01:37:29,172:144:0:25,Regularly2
01:37:30,172:144:0:29,Often2
01:37:31,172:144:0:23,Sometimes1
01:37:32,172:144:0:26,Often4
01:37:33,172:144:0:27,Regularly3
01:37:34,172:144:0:35,Regularly1
01:37:35,172:144:0:27,Often3
01:37:36,172:144:0:23,Often3
01:37:37,172:144:0:33,Rarely
01:37:38,172:144:0:29,Often2
01:37:39,172:144:0:32,Often6
01:37:40,172:144:0:33,Sometimes2
01:37:41,172:144:0:30,Sometimes1
01:37:42,172:144:0:22,Often1
01:37:43,172:144:0:31,Often2
01:37:44,172:144:0:37,Often7
01:37:45,172:144:0:28,Often3
01:37:46,172:144:0:29,Often5
01:37:47,172:144:0:27,Regularly1
01:37:48,172:144:0:37,Often6
01:37:49,172:144:0:24,Sometimes1
01:37:50,172:144:0:31,Often2
01:37:51,172:144:0:34,Often6
01:37:52,172:144:0:29,Often3
01:37:53,172:144:0:31,Often1
01:37:54,172:144:0:26,Often1
01:37:55,172:144:0:32,Often6
01:37:56,172:144:0:34,Often5
01:37:57,172:144:0:27,Often4
01:37:58,175:144:22:3,Sometimes1
01:37:59,172:144:0:36,Often1
01:38:00,172:144:0:35,Often3
01:38:01,172:144:0:27,Often2
01:38:02,172:144:0:26,Often8
01:38:03,172:144:0:25,Often2
01:38:04,172:144:0:36,Often3
01:38:05,172:144:0:34,Often7
01:38:06,172:144:0:37,Often6
01:38:07,172:144:0:30,Sometimes1
01:38:08,172:144:0:26,Often8
01:38:09,172:144:0:26,Sometimes2
01:38:10,172:144:0:31,Regularly3
01:38:11,172:144:0:32,Often6
01:38:12,172:144:0:33,Often7
01:38:13,172:144:0:22,Often6
01:38:14,172:144:0:30,Regularly3
01:38:15,172:144:0:26,Often4
01:38:16,172:144:0:24,Often3
01:38:17,175:144:22:3,Rarely
01:38:18,172:144:0:31,Often3
01:38:19,172:144:0:32,Often4
01:38:20,175:144:22:3,Regularly1
01:38:21,172:144:0:29,Regularly1
01:38:22,172:144:0:23,Sometimes1
01:38:23,172:144:0:26,Sometimes2
01:38:24,172:144:0:30,Often3
01:38:25,172:144:0:29,Regularly2
01:38:26,172:144:0:35,Often1
01:38:27,172:144:0:25,Regularly3
01:38:28,175:144:22:5,Sometimes1
01:38:29,172:144:0:34,Often4
01:38:30,172:144:0:22,Often1
01:38:31,172:144:0:34,Sometimes1
01:38:32,172:144:0:22,Rarely
01:38:33,172:144:0:24,Often8
01:38:34,172:144:0:33,Often4
01:38:35,172:144:0:23,Often7
01:38:36,172:144:0:22,Regularly2
01:38:37,172:144:0:30,Regularly3
01:38:38,172:144:0:37,Often3
01:38:39,172:144:0:27,Often3
01:38:40,172:144:0:32,Sometimes2
01:38:41,172:144:0:24,Often8
01:38:42,172:144:0:35,Sometimes1
01:38:43,172:144:0:36,Regularly3
01:38:44,172:144:0:23,Often1
01:38:45,172:144:0:36,Often4
01:38:46,172:144:0:35,Often8
01:38:47,172:144:0:23,Often1
01:38:48,175:144:22:3,Sometimes2
01:38:49,172:144:0:30,Sometimes2
01:38:50,172:144:0:34,Often5
01:38:51,172:144:0:27,Often4
01:38:52,172:144:0:28,Often7
01:38:53,172:144:0:24,Often7
01:38:54,172:144:0:35,Often1
01:38:55,172:144:0:36,Regularly3
01:38:56,172:144:0:26,Often4
01:38:57,172:144:0:23,Often8
01:38:58,172:144:0:29,Often4
01:38:59,172:144:0:23,Regularly1
01:39:00,172:144:0:28,Sometimes1
01:39:01,172:144:0:32,Often8
01:39:02,172:144:0:34,Sometimes1
01:39:03,172:144:0:37,Often3
01:39:04,172:144:0:32,Often4
01:39:05,175:144:22:2,Sometimes1
01:39:06,172:144:0:32,Regularly2
01:39:07,172:144:0:30,Often3
01:39:08,172:144:0:29,Regularly1
01:39:09,175:144:22:5,Sometimes2
01:39:10,172:144:0:32,Often7
01:39:11,172:144:0:24,Often2
01:39:12,172:144:0:23,Often1
01:39:13,172:144:0:34,Often7
01:39:14,172:144:0:33,Sometimes1
01:39:15,175:144:22:5,Rarely
01:39:16,172:144:0:32,Regularly2
01:39:17,172:144:0:31,Often8
01:39:18,172:144:0:35,Sometimes2
01:39:19,172:144:0:32,Often1
01:39:20,172:144:0:28,Often2
01:39:21,172:144:0:36,Sometimes2
01:39:22,172:144:0:36,Often8
01:39:23,172:144:0:27,Often1
01:39:24,172:144:0:30,Often2
01:39:25,172:144:0:34,Sometimes2
01:39:26,172:144:0:36,Often8
01:39:27,175:144:22:3,Rarely
01:39:28,172:144:0:35,Rarely
01:39:29,172:144:0:32,Often1
01:39:30,172:144:0:30,Regularly3
01:39:31,172:144:0:32,Regularly2
01:39:32,172:144:0:29,Regularly2
01:39:33,172:144:0:34,Regularly3
01:39:34,172:144:0:24,Often4
01:39:35,172:144:0:28,Regularly2
01:39:36,172:144:0:34,Rarely
01:39:37,172:144:0:25,Sometimes1
01:39:38,172:144:0:32,Rarely
01:39:39,172:144:0:30,Often7
01:39:40,172:144:0:34,Often2
01:39:41,172:144:0:30,Regularly2
01:39:42,172:144:0:28,Regularly2
01:39:43,175:144:22:6,Sometimes2
01:39:44,172:144:0:32,Often1
01:39:45,172:144:0:34,Regularly2
01:39:46,172:144:0:24,Often6
01:39:47,172:144:0:26,Often2
01:39:48,172:144:0:32,Often2
01:39:49,172:144:0:22,Often4
01:39:50,175:144:22:2,Sometimes1
01:39:51,172:144:0:23,Often1
01:39:52,172:144:0:32,Often8
01:39:53,172:144:0:36,Often7
01:39:54,172:144:0:22,Often7
01:39:55,172:144:0:25,Often7
01:39:56,172:144:0:27,Often1
01:39:57,172:144:0:25,Often4
01:39:58,172:144:0:32,Often5
01:39:59,172:144:0:36,Regularly2
01:40:00,172:144:0:34,Often5
01:40:01,172:144:0:34,Regularly2
01:40:02,172:144:0:31,Often5
01:40:03,175:144:22:7,Sometimes1
01:40:04,175:144:22:7,Often4
01:40:05,172:144:0:28,Regularly3
01:40:06,172:144:0:37,Often4
01:40:07,172:144:0:37,Often1
01:40:08,172:144:0:31,Often1
01:40:09,172:144:0:33,Rarely
01:40:10,175:144:22:5,Sometimes2
01:40:11,172:144:0:31,Often5
01:40:12,175:144:22:5,Rarely
01:40:13,172:144:0:22,Often8
01:40:14,172:144:0:33,Often3
01:40:15,172:144:0:31,Often2
01:40:16,172:144:0:23,Rarely
01:40:17,172:144:0:27,Often6
01:40:18,172:144:0:24,Often3
01:40:19,172:144:0:25,Often7
01:40:20,172:144:0:31,Regularly2
01:40:21,175:144:22:7,Rarely
